selection,size,net_5y,turn_5y,s_5y,comb_5y,net_1y,turn_1y,s_1y,comb_1y,net_3m,turn_3m,s_3m,comb_3m,comb_mean,comb_min,change
"['size_only', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'drawdown120']",5,21.936995365930585,22.520592558554288,0.035370269914039854,0.5162014867586281,7.249069719115051,22.741292551974865,0.004255588662404861,0.12068452022739373,58.96803536722517,18.856171113377336,0.09299990827751155,0.8418409879285,0.49290899830484064,0.12068452022739373,R1 swap impact60 -> drawdown120
"['size_only', 'impact60', 'book_to_market_lf_plus_impact', 'growth_revenue', 'momentum20_open']",5,21.504888332951396,27.616988371882368,0.04065618293108665,0.47924841596982737,9.691326784116988,24.831160788347255,0.010252303815911683,0.16992561663518693,57.8694481537618,23.158250519323197,0.1220113989648043,0.8294823765395,0.4928854697148381,0.16992561663518693,R2 swap t10_size_plus_impact_bm -> momentum20_open
"['impact60', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 'fscore_eq']",5,19.182646132704978,20.561887935890788,0.03522427749473404,0.48885720961699974,7.746148176855844,19.183025558150284,0.008767083930962238,0.1600797776511097,47.26222830370811,14.774830149543975,0.09160257307146005,0.8295861317725,0.49284103968020315,0.1600797776511097,R3 swap t10_size_plus_impact_bm -> fscore_eq
"['size_only', 'impact60', 'book_to_market_lf_plus_impact', 'growth_revenue', 'asset_growth']",5,15.99640449466119,10.586093936807055,0.023707743253120948,0.41935946561461807,9.955551147894559,10.230952500440257,0.011531928198313422,0.2371121587628888,40.45016204155026,6.962829896183983,0.07943597571305192,0.8210346401299999,0.4925020881691689,0.2371121587628888,R2 swap t10_size_plus_impact_bm -> asset_growth
"['size_only', 'impact60', 'book_to_market_lf_plus_impact', 'growth_revenue', 'quality_asset_turnover_tsrank378']",5,18.1094817689364,14.446475883900645,0.02558104501595172,0.49237374005023393,7.1536242029247425,15.24489181538922,0.009852289911287535,0.16421331838721592,40.7402125026335,7.255401743368825,0.07771797161240465,0.820913380334,0.49250014625714994,0.16421331838721592,R2 swap t10_size_plus_impact_bm -> quality_asset_turnover_tsrank378
"['size_only', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'reversal40']",5,20.53615138751433,32.7484357535894,0.04795861451154861,0.4920058132707186,9.3845171492481,31.773119318698047,0.008067341221529982,0.14387876424995705,56.776556960366776,27.873152419610648,0.10424234481290716,0.841124589981,0.4923363891672252,0.14387876424995705,R2 swap impact60 -> reversal40
"['size_only', 'impact60', 'book_to_market_lf_plus_impact', 'growth_revenue', 'fscore_eq']",5,19.741195987243383,20.957668368218048,0.034344151952897604,0.48131054922530914,8.70465940373485,19.864771522818465,0.008411182092203217,0.16722537632033704,51.25383659737784,15.108251213544493,0.0933982456200272,0.8278755081455,0.49213714456371543,0.16722537632033704,R2 swap t10_size_plus_impact_bm -> fscore_eq
"['size_only', 'impact60', 'book_to_market_lf_plus_impact', 'growth_revenue', 'reversal40']",5,20.870734154344717,26.53408669745076,0.03928638575280306,0.4644420782229568,10.919754097737023,25.760406008090943,0.010119354869904664,0.18041201158064232,58.1484632905231,22.018390420428,0.1021672710982002,0.830389594066,0.4917478946231997,0.18041201158064232,R2 swap t10_size_plus_impact_bm -> reversal40
"['size_only', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'fscore_eq']",5,19.756342604626848,28.210149489369556,0.04325468308774409,0.48764832606679587,9.019270883732563,27.21039227029426,0.007593830955552034,0.14828963813264406,54.861643960182214,21.98301265176953,0.0966573421575267,0.8386105040605,0.4915161560866466,0.14828963813264406,R2 swap impact60 -> fscore_eq
"['size_only', 'impact60', 'book_to_market_lf_plus_impact', 'growth_revenue', 'book_to_market_lf_div_oper_main_profit_ttm']",5,18.22433588595765,9.46516331151162,0.024621937798029257,0.45909163346730175,9.082844826644877,9.017794199597526,0.00800663529513568,0.1915397436223341,42.60724201046669,6.858301034357539,0.08037948100231747,0.82300682763,0.4912127349065453,0.1915397436223341,R2 swap t10_size_plus_impact_bm -> book_to_market_lf_div_oper_main_profit_ttm
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'max_return21_low']",6,20.166200745258205,25.084211994812428,0.04199367046023875,0.5124442313209061,6.31289677060346,23.72718306460204,0.007310241640578543,0.12332248443438981,52.64801012137418,20.70793589447902,0.08733152809025053,0.8373413690391667,0.4910360282648209,0.12332248443438981,R2 add max_return21_low
"['t10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 'fscore_interact']",5,19.0370661646592,29.001693694072856,0.04451864882113677,0.4849237321009854,8.346093034259495,27.55768566688614,0.008336287290325112,0.14707050930524176,55.189362435374974,22.066300901361828,0.09463988256637752,0.840103131078,0.4906991241614091,0.14707050930524176,R3 swap impact60 -> fscore_interact
"['size_only', 'impact60', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'cash_conversion']",5,19.5916044119579,9.829386132260407,0.02484481916781836,0.5133196995971389,6.317415725650374,9.235645339924446,0.003981517198506359,0.1286462994443473,45.64694735893901,7.454875772502915,0.07019324612716428,0.829266736466,0.4904109118358287,0.1286462994443473,R1 swap t10_size_plus_impact_bm -> cash_conversion
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'fscore_interact']",5,18.39355091554746,28.52584901989071,0.0457200443223281,0.492514328442968,6.629109708636534,26.89320632217232,0.009100610722663759,0.13735631846514745,50.35355986407405,20.838679343263237,0.09240920178794887,0.841163055163,0.4903445673570385,0.13735631846514745,R2 swap size_only -> fscore_interact
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'fscore_interact']",5,18.39355091554746,28.52584901989071,0.0457200443223281,0.492514328442968,6.629109708636534,26.89320632217232,0.009100610722663759,0.13735631846514745,50.35355986407405,20.838679343263237,0.09240920178794887,0.841163055163,0.4903445673570385,0.13735631846514745,R3 swap f_i10_01 -> fscore_interact
"['size_only', 'impact60', 'book_to_market_lf_plus_impact', 'growth_revenue', 'quality_net_margin_tsrank378']",5,17.40283835244918,11.385689106887364,0.023431284274206477,0.4622239603826508,8.724147110452325,11.198483434418517,0.008421860225938773,0.18785581052609995,43.3990879428605,6.039982973302882,0.07116392975946391,0.820804590198,0.49029478703558355,0.18785581052609995,R2 swap t10_size_plus_impact_bm -> quality_net_margin_tsrank378
"['size_only', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'weighted_reversal']",5,20.48678152645239,34.44254446974897,0.0471589673428734,0.48313274256056826,7.994171542579476,33.276523594157894,0.009934196117190326,0.1437798595402158,54.95810726263004,30.500899303184415,0.11834464608426554,0.8432872938325,0.49006663197776135,0.1437798595402158,R2 swap impact60 -> weighted_reversal
"['impact60', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 'cash_conversion']",5,17.870879213460935,10.783898151119704,0.02574059360905449,0.4934633326550141,7.090373654511774,10.255152879713455,0.006436458240171886,0.15156000718512636,41.259992821972254,6.595387540339639,0.06841035092077892,0.822519844597,0.4891810614790468,0.15156000718512636,R3 swap t10_size_plus_impact_bm -> cash_conversion
"['impact60', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 'reversal40']",5,19.86215325560923,26.039691355393458,0.039588776115594575,0.4609579909242183,9.816162868645067,25.198478492524607,0.01055531939659417,0.174281703953085,55.203021672480176,21.157637473193052,0.10095101734612574,0.8321002176929999,0.4891133041901011,0.174281703953085,R3 swap t10_size_plus_impact_bm -> reversal40
"['impact60', 't10_size_plus_impact_bm', 'growth_revenue', 'f_i10_01', 'max_return21_low']",5,19.91405227462503,28.51246281232124,0.044436241719135,0.5003360397457914,5.964798037653847,26.95985426200116,0.008955379478041599,0.12618897175864421,50.99488109488794,22.29817605578007,0.09191669352182315,0.838822254306,0.4884490886034785,0.12618897175864421,R3 swap book_to_market_lf_plus_impact -> max_return21_low
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 'rsi14']",6,20.55460794279414,32.97348639134831,0.044140170889735916,0.4699162534212987,9.91564753440917,32.89786524074322,0.010295572866013207,0.15729128126290082,56.61636185281497,27.77347782888428,0.10664436483674616,0.8381167590208334,0.488441431235011,0.15729128126290082,R3 add rsi14
"['size_only', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'exp_weighted_reversal63']",5,20.93730431150267,28.99452860449014,0.041482231251432834,0.4883666035962019,6.01945251478687,28.034866607939197,0.005991806963491663,0.12265954970097545,56.84420078593649,27.133855293948645,0.09800547499086813,0.8535437695279999,0.48818997427505906,0.12265954970097545,R1 swap impact60 -> exp_weighted_reversal63
"['size_only', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'exp_weighted_reversal63']",5,19.764403626431264,34.21497700596707,0.04822603816566159,0.4807640251517747,7.402845910299402,33.798422437364145,0.009407516571352484,0.1371547234176532,51.78204355134368,31.859623251322727,0.10703414501619042,0.845086254032,0.48766833420047595,0.1371547234176532,R2 swap impact60 -> exp_weighted_reversal63
"['size_only', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'reversal20']",5,21.66901658725744,36.85068889302106,0.04740150495476814,0.48588120107634336,8.224944772727907,35.832352722790304,0.009023262843398033,0.1350266416517968,56.90732782364807,32.47104690575676,0.12120090106303406,0.841523593831,0.48747714551971333,0.1350266416517968,R2 swap impact60 -> reversal20
"['size_only', 'impact60', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'book_to_market_lf_div_oper_main_profit_ttm']",5,18.655892220088173,8.658062674541888,0.024284072640670933,0.46473289537821566,8.013135488298431,8.151249163546808,0.004889499176732257,0.16258756157442483,47.06260310619878,7.739335643063053,0.07633108439000008,0.831464343126,0.4862616000262135,0.16258756157442483,R1 swap t10_size_plus_impact_bm -> book_to_market_lf_div_oper_main_profit_ttm
"['size_only', 'impact60', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'quality_roic']",5,18.906804470999305,9.988660990330686,0.026745589508756037,0.5164125570062463,5.189346939556424,9.660308883847563,0.004509195280842318,0.11570954718641704,50.42934318507582,7.723968781924491,0.05953659862415748,0.8265942847855853,0.48623879632608286,0.11570954718641704,R1 swap t10_size_plus_impact_bm -> quality_roic
"['impact60', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 'value_bm']",5,17.650681025346472,10.779850104615218,0.027027695772359677,0.5073587124783783,5.692721267854002,10.115353448875414,0.005050494776013492,0.12481536663186751,44.205108643691396,7.493614544123332,0.06910818554586501,0.824802177805,0.48565875230508193,0.12481536663186751,R3 swap t10_size_plus_impact_bm -> value_bm
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'growth_revenue', 'max_return21_low']",5,20.309512463902617,28.996435405443183,0.044425588595094226,0.4962200441679402,5.931101699152885,27.191345367821913,0.008967632244416412,0.12343686205761198,53.183353461278685,23.329157477996258,0.09385014890652972,0.8371116306790001,0.4855895123015174,0.12343686205761198,R2 swap book_to_market_lf_plus_impact -> max_return21_low
"['impact60', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 'skew60_low']",5,18.604151444516827,18.523747683256204,0.029622693216152875,0.4634055521795966,7.859776505403445,17.572805645199768,0.008687147727166255,0.16646573280080262,49.3832540957663,18.255294049886878,0.08379400599567138,0.825945989461,0.4852724248137997,0.16646573280080262,R3 swap t10_size_plus_impact_bm -> skew60_low
"['size_only', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'weighted_reversal']",5,20.73323419927331,28.88316581002956,0.041674777669659165,0.4877524405572432,4.873500733442551,27.368928252763418,0.0063241699771531875,0.11462462549997098,59.77512080037448,25.990575866027676,0.10457190960823785,0.8517448093285,0.48470729179523814,0.11462462549997098,R1 swap impact60 -> weighted_reversal
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'max_return21_low']",5,20.174061309121257,24.924111701986032,0.0411302106331335,0.5002275840174386,4.480522664736459,22.785120372659136,0.005812010678127279,0.10684879364813415,55.48400854817754,21.482145759989397,0.08697826025729845,0.845569146175,0.4842151746135242,0.10684879364813415,R1 swap book_to_market_lf_plus_impact -> max_return21_low
"['size_only', 'impact60', 'book_to_market_lf_plus_impact', 'growth_revenue', 'value_bm']",5,18.471156762091102,10.848242624129437,0.02624945978871643,0.5151831427257235,6.375581389050365,10.372475892102747,0.0048101389708102345,0.13166433394141144,46.96671136362035,8.352603320357229,0.056893008179171436,0.8049674352231667,0.4839383039634339,0.13166433394141144,R2 swap t10_size_plus_impact_bm -> value_bm
"['size_only', 'impact60', 'book_to_market_lf_plus_impact', 'growth_revenue', 'cash_conversion']",5,18.3992956426598,10.494525752316715,0.02455422207249262,0.4908428248920799,6.654424054129332,9.818860952956959,0.006132879838440584,0.1395985745002343,39.40090791006333,6.227461141760746,0.07018249236700058,0.82080922097,0.48375020678743813,0.1395985745002343,R2 swap t10_size_plus_impact_bm -> cash_conversion
"['size_only', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'drawdown120']",5,20.906719596288053,26.439326735528024,0.038608093519531775,0.4798136862085878,9.074532707876822,25.93372188796253,0.006579648697486047,0.13798746755162217,58.69604387662724,20.873936582919672,0.10170842967904625,0.8333834724325,0.48372820873090333,0.13798746755162217,R2 swap impact60 -> drawdown120
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'max_return21_low']",5,19.038067253696337,23.40485065714877,0.03970725837439155,0.5091620860635244,2.573705936626367,21.5761693133009,0.004962490659057746,0.09206356223732798,51.72142004517579,20.9256533552084,0.07867772677072093,0.84814472197,0.48312345675695084,0.09206356223732798,R1 swap size_only -> max_return21_low
"['size_only', 'impact60', 'book_to_market_lf_plus_impact', 'growth_revenue', 'drawdown120']",5,20.653704359682497,21.47183880686993,0.030402984845691598,0.45503929950238997,10.289569709855018,21.666229316056732,0.008265132400705078,0.17125940313387641,56.9255395547393,16.452329219558198,0.0997871699678838,0.8226484765175,0.4829823930512555,0.17125940313387641,R2 swap t10_size_plus_impact_bm -> drawdown120
"['size_only', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'reversal20']",5,21.877019059830346,30.937053597339975,0.04117085724639851,0.483986709875424,5.940270457625754,29.346074551776013,0.005722961530139584,0.11467141343977355,59.712321249165356,28.00439101687583,0.10724793567982474,0.849981109327,0.4828797442140658,0.11467141343977355,R1 swap impact60 -> reversal20
"['size_only', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'fscore_interact']",5,18.73614796852634,29.708478271542717,0.04320810969300387,0.4640290756252091,8.760833087979858,28.44568187527461,0.007907810792527323,0.14452538252034414,56.445927952156396,22.594263188701653,0.09548189966005376,0.8383925074509999,0.48231565519885106,0.14452538252034414,R2 swap impact60 -> fscore_interact
